location_id,user_id,longitude,latitude,start_date,start_time,duration,weekday,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5,,,,,,,,
,4,121.5760366,24.98728891,2020-09-21,21:10,,2,National Chengchi University,NCCU College of Commerce,國立政治大學校警隊,國立政治大學選舉研究中心,麗文連鎖校園書局(巨流政大書城),university,university,point_of_interest,school,book_store,,,,,,,,
,1,121.4701013,25.0226062,2020-09-21,21:14,,2,HOME,1,,,,Home,entering myPlace,,,,,,,,,,,
,2,121.5601349,25.08554381,2020-09-21,21:32,,2,CPC,Wen Hu Elementary School,全聯福利中心Pxmart 內湖文湖,丹特 凹痕回復專門店,來來豆漿,gas_station,primary_school,supermarket,car_repair,restaurant,,,,,,,,
,2,121.5630813,25.08728027,2020-09-21,21:40,,2,mo家,2,,,,home,entering myPlace,,,,,,,,,,,
,2,121.56163,25.08503883,2020-09-21,21:45,,2,來來豆漿,捷世樂單車休閒 - 內湖店,頤園素食小館,7-ELEVEN,MediaTek Inc.,restaurant,bicycle_store,restaurant,convenience_store,point_of_interest,,,,,,,,
,4,121.5762566,24.98821063,2020-09-21,22:24,,2,派克雞排,古早味蛋餅飯糰,Juicy Bun Burger 就是棒 美式餐廳 政大店,shabu鮮涮涮鍋,5 Cafe,restaurant,restaurant,restaurant,restaurant,bakery,,,,,,,,
,4,121.5765501,24.98953574,2020-09-21,22:28,,2,Taibeishiwenshanquwanxing Elementary School,Jasons Market Place,Wanxing Elementary School,冠德名人錄社區,台?政大????,primary_school,supermarket,transit_station,point_of_interest,school,,,,,,,,
,4,121.5672368,24.99118356,2020-09-21,22:32,,2,Wenshan School of Special Education,文山特教學校幼兒園,厚承汽車,Cho CHN Library,冠德微山丘,primary_school,point_of_interest,car_repair,library,point_of_interest,,,,,,,,
,4,121.5558255,24.98844914,2020-09-21,22:34,,2,永建國小地下停車場,Taibeishisilizhongshan Elementary School,Yongjian Elementary School,小尚品精制鍋物,YouBike,parking,primary_school,primary_school,restaurant,point_of_interest,,,,,,,,
,4,121.5543968,24.98813427,2020-09-21,22:35,,2,Boulangerie Shan Wei 山崴 - 未來廚房,文山批發,7-Eleven,Yongjian Elementary School,光明戲院前麵店,restaurant,food,convenience_store,primary_school,restaurant,,,,,,,,
,4,121.5528249,24.98791515,2020-09-21,22:35,,2,楓味亭,龍杰車業,萬順興鎖印店,Yung-Ching Realty,孟軒機車行,night_club,car_repair,locksmith,point_of_interest,car_repair,,,,,,,,
,4,121.5480296,24.98712404,2020-09-21,22:36,,2,世新大學管理學院大樓停車場,Shih Hsin University School of Management,National Examination Center,八哥重慶酸辣粉世新店,世新大學管理學院大樓國際會議廳,parking,point_of_interest,point_of_interest,restaurant,university,,,,,,,,
,4,121.5466012,24.98687132,2020-09-21,22:39,,2,和興食堂,Zhiren Tang Vegan Restaurant,HOT HEART LULU 早午餐,Hilife,摩根漢堡,restaurant,restaurant,restaurant,convenience_store,restaurant,,,,,,,,
,4,121.5334636,24.9881476,2020-09-21,22:43,,2,國家人權博物館,鴻毅輪胎館-新北 輪胎行推薦/新店 輪胎店/換輪胎/底盤檢修/換輪圈/四輪定位/汽車保修 推薦,秀朗橋頭赤肉胡椒餅,如果兒童劇團,Ijysheng Fuxing,museum,car_repair,food,point_of_interest,bakery,,,,,,,,
,4,121.5282697,24.9955114,2020-09-21,22:44,,2,Sioulang bridge Riverside basketball court,兒童超跑練習場,中和秀朗河濱公園兒童賽車場,尖山晚渡園區,7-Eleven,point_of_interest,tourist_attraction,point_of_interest,park,convenience_store,,,,,,,,
,4,121.5285186,24.99681626,2020-09-21,22:44,,2,河濱公園－兒童遊樂區,?亭秀朗提外場,FamilyMart Zhonghe Xinxiu,Minben Village 1 [New Taipei City Bus],Sioulang bridge Riverside basketball court,park,parking,convenience_store,transit_station,point_of_interest,,,,,,,,
,4,121.528572,24.99799858,2020-09-21,22:45,,2,天琴停車場,欣欣停車場,河濱公園－兒童遊樂區,Pxmart Yonghe Chenggong,Minben Village 1 [New Taipei City Bus],parking,parking,park,supermarket,transit_station,,,,,,,,
,4,121.5255883,25.0086845,2020-09-21,22:47,,2,Fuhe Sports Park,福和花園,永和區清潔隊永福橋下垃圾收運處,新北市永和區長春老人健康會,Family Mart,park,park,point_of_interest,gym,convenience_store,,,,,,,,
,4,121.5250041,25.00943048,2020-09-21,22:48,,2,永和區清潔隊永福橋下垃圾收運處,Yonghe Parking,Yuxi St. Intersection,Family Mart,Yuan Shun Parking,point_of_interest,parking,transit_station,convenience_store,parking,,,,,,,,
,4,121.5139182,25.01811292,2020-09-21,22:50,,2,Zhongzheng Bridge Parking Lot,Family Mart,中正橋棒球場,Yonghe Zhongxiao Reading Room,中正河濱公園 Zhong Zheng Riverside Park,parking,convenience_store,point_of_interest,library,park,,,,,,,,
,4,121.5125978,25.01800246,2020-09-21,22:50,,2,元素移動水氧機,Family Mart,中正橋棒球場,樺福水悅,綠寶石公園籃球場,point_of_interest,convenience_store,point_of_interest,point_of_interest,point_of_interest,,,,,,,,
,4,121.4969009,25.00779378,2020-09-21,22:53,,2,Dinosaur Park,7-Eleven,Wayao Pumping Station,永和綠寶石河濱籃球場,水築館社區,tourist_attraction,convenience_store,local_government_office,point_of_interest,point_of_interest,,,,,,,,
,1,121.4709356,25.02278628,2020-09-21,22:53,,2,中山公園,台灣彩券,臨洋港生猛活海鮮(萬板店),吳宏誠小兒科診所,中山公園(莊敬路),park,point_of_interest,restaurant,health,transit_station,,,,,,,,
,4,121.494219,25.0091845,2020-09-21,22:54,,2,Dinosaur Park,灣岸VILLA接待會館,Taiwanzhongyoujiayoujiayou Station,恐龍主題公園籃球場,遠雄左岸日安,tourist_attraction,real_estate_agency,gas_station,point_of_interest,point_of_interest,,,,,,,,
,4,121.4863605,25.02074394,2020-09-21,22:56,,2,蝴蝶公園地景花海,光復橫移門,真武廟,朋生茶行,Guangfu Bridge,tourist_attraction,point_of_interest,place_of_worship,food,transit_station,,,,,,,,
,1,121.4704538,25.02267961,2020-09-21,22:56,,2,翁林.林,漁網居酒屋,臨洋港生猛活海鮮(萬板店),全聯福利中心-新埔捷運店,台灣彩券,restaurant,restaurant,restaurant,supermarket,point_of_interest,,,,,,,,
,4,121.4827562,25.02975872,2020-09-21,22:58,,2,江子翠溜冰場,新店溪華江堤外區停車場,萬板大橋籃球場,萬板大橋溜冰場,力 凡 烘焙 坊 米蛋糕推薦 無麵粉甜點 無麥麩甜點 米的雲朵蛋糕客家特色商品推薦 農糧署米糧俱樂部廠商,point_of_interest,parking,point_of_interest,point_of_interest,bakery,,,,,,,,
,2,121.5622974,25.08571387,2020-09-21,23:00,,2,TOYOTA 內湖營業所,DUCATI,北都汽車股份有限公司內湖服務廠,TOYOTA 內湖服務廠,興沛動物醫院,car_dealer,point_of_interest,car_dealer,car_repair,veterinary_care,,,,,,,,
,4,121.4759794,25.03457926,2020-09-21,23:00,,2,PetPark,帝王食補 華江店/薑母鴨/美食/火鍋/餐廳/晚餐,Zixun Park,台灣山野樂活協會,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",pet_store,restaurant,park,point_of_interest,liquor_store,,,,,,,,
,4,121.4762045,25.03350571,2020-09-21,23:02,,2,PetPark,小喬新疆羊肉串,馬達加斯加動物醫院,Huajiang Bridge,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",pet_store,restaurant,veterinary_care,transit_station,liquor_store,,,,,,,,
,4,121.4761617,25.03279921,2020-09-21,23:05,,2,HOME ,2,,,,Home,entering myPlace,,,,,,,,,,,
,1,121.4704281,25.02267616,2020-09-21,23:08,,2,翁林.林,漁網居酒屋,吃啥冰品(民生店),臨洋港生猛活海鮮(萬板店),全聯福利中心-新埔捷運店,restaurant,restaurant,point_of_interest,restaurant,supermarket,,,,,,,,
,4,121.4756717,25.03270167,2020-09-21,23:09,,2,江翠小館,小喬新疆羊肉串,7-Eleven,Masala Zone Indian Restaurant,滑冰世界運動用品,restaurant,restaurant,convenience_store,restaurant,point_of_interest,,,,,,,,
,1,121.4705032,25.0226793,2020-09-21,23:58,,2,吃啥冰品飲料店,翁林.林Caf?,漁網居酒屋,桌遊二三事 Board Game Trivia,臨洋港生猛活海鮮(萬板店),point_of_interest,restaurant,restaurant,point_of_interest,restaurant,,,,,,,,
,1,121.4703691,25.02274501,2020-09-22,0:05,,3,吃啥冰品飲料店,翁林.林Caf?,漁網居酒屋,桌遊二三事 Board Game Trivia,全聯福利中心-新埔捷運店,point_of_interest,restaurant,restaurant,point_of_interest,supermarket,,,,,,,,
,4,121.4747728,25.03200605,2020-09-22,1:29,,3,霸味薑母鴨,江翠小館,小喬新疆羊肉串,7-Eleven,潮粥府沙鍋粥,restaurant,restaurant,restaurant,convenience_store,restaurant,,,,,,,,
,1,121.4705394,25.02261401,2020-09-22,1:34,,3,翁林.林Caf?,漁網居酒屋,臨洋港生猛活海鮮(萬板店),吃啥冰品飲料店,全聯福利中心-新埔捷運店,restaurant,restaurant,restaurant,point_of_interest,supermarket,,,,,,,,
,4,121.5437563,25.04083205,2020-09-22,10:00,,3,Din Tai Fung Fuxing Restaurant,City’Super Sogo Fuxing Store,姜包子,成真咖啡台北sogo復興店,哈根達斯 復興SOGO店,restaurant,supermarket,restaurant,cafe,food,,,,,,,,
,4,121.5436953,25.04174292,2020-09-22,10:05,,3,Zhongxiao Fuxing Station,樂法Le Phare-忠孝店,WAVE SHINE ACCESSORY 忠孝復興,Lion Travel Service,POYA寶雅 忠孝復興店,subway_station,food,point_of_interest,travel_agency,point_of_interest,,,,,,,,
,4,121.5439207,25.04747405,2020-09-22,10:05,,3,Qtime微風店,台灣聯通停車場-中興場,MYWAY Fitness,RT Mart,營建署建管組,point_of_interest,parking,gym,supermarket,point_of_interest,,,,,,,,
,4,121.5439307,25.04852229,2020-09-22,10:06,,3,New CB Party,VOLKS沃克牛排,Taiwanzhongyoufuxingbeilu Station,星聚點1號,大地清旅 Horizon Inn,point_of_interest,restaurant,gas_station,restaurant,lodging,,,,,,,,
,4,121.543985,25.04956619,2020-09-22,10:06,,3,Taiwanzhongyoufuxingbeilu Station,海真私房菜,TaeBak 韓式特色料理（南京店）,Taipei Zhonglun Post Office,台灣中油輪胎服務中心,gas_station,restaurant,restaurant,post_office,car_repair,,,,,,,,
,4,121.54416,25.05859119,2020-09-22,10:08,,3,BitHub Bistro比特幣餐酒館,Regal Hotel,Forever Inn,聯強國際,振芝心身醫學診所-精神科 心理諮商 正念磁波 失眠焦慮 恐慌憂鬱症 (推薦專業治療),restaurant,lodging,lodging,point_of_interest,health,,,,,,,,
,4,121.5441814,25.05962867,2020-09-22,10:08,,3,CityInn Hotel Plus Fuxing N. Rd. Branch,一禾堂 Yiihotang,台灣聯通停車場-復有場,Tsannkuen 3C,Elifemall,lodging,bakery,parking,electronics_store,electronics_store,,,,,,,,
,4,121.5485893,25.06298146,2020-09-22,10:11,,3,聲寶股份有限公司北區服務中心,邦迪建材有限公司,元美窯業股份有限公司,亞商大地股份有限公司,北區服務中心,home_goods_store,home_goods_store,point_of_interest,point_of_interest,point_of_interest,,,,,,,,
,4,121.5515969,25.0630405,2020-09-22,10:14,,3,Formosa Oil,Taipei Public Library Songshan Airport Intelligent Library,Songshanjichangjieyunzhan2hao Exit,Songshan Airport Station,無人咖啡自動販賣機,gas_station,library,subway_station,subway_station,point_of_interest,,,,,,,,
,4,121.5514651,25.06213755,2020-09-22,10:16,,3,Civil Aeronautics Administration,長榮航空股份有限公司－松山機場貨運辦公室傳真,Formosa Oil,瓦城泰統股份有限公司,國泰人壽保險股份有限公司台北松山機場一期航廈保險櫃台,point_of_interest,airport,gas_station,restaurant,insurance_agency,,,,,,,,
,4,121.550577,25.06173133,2020-09-22,10:17,,3,Formosa Oil,Dunhua Nursery Park,台北市工務局 敦化北路苗圃,Dunbei Park,麗舍生活台北展示中心,gas_station,point_of_interest,school,park,home_goods_store,,,,,,,,
,4,121.5496063,25.0615109,2020-09-22,10:20,,3,TOMOFUN,1,,,,Work Place,entering myPlace,,,,,,,,,,,
,4,121.5497407,25.06161145,2020-09-22,11:07,,3,Tomofun 友愉股份有限公司,財團法人證券投資人及期貨交易人保護中心,旅天下台北民權加盟店-楓蓮旅行社,李祖原聯合建築師事務所,新長越民權東路停車場,point_of_interest,point_of_interest,travel_agency,point_of_interest,parking,,,,,,,,
,4,121.5497407,25.06161145,2020-09-22,11:07,,3,Tomofun 友愉股份有限公司,財團法人證券投資人及期貨交易人保護中心,旅天下台北民權加盟店-楓蓮旅行社,李祖原聯合建築師事務所,新長越民權東路停車場,point_of_interest,point_of_interest,travel_agency,point_of_interest,parking,,,,,,,,
,1,121.4701013,25.0226062,2020-09-22,11:25,,3,HOME,1,,,,Home,exiting myPlace,,,,,,,,,,,
,1,121.4687323,25.02226355,2020-09-22,11:26,,3,Oyami Cafe 新埔店,板橋花市,創價學會板橋藝文中心,爭鮮迴轉壽司-新埔店,全家便利商店 板橋文興店,restaurant,point_of_interest,point_of_interest,restaurant,convenience_store,,,,,,,,
,2,121.5628465,25.08615775,2020-09-22,11:40,,3,TOYOTA 內湖營業所,赫里翁 - 接待中心,Family Mart,family35 x 老K牌彈簧床,汎美自助餐,car_dealer,real_estate_agency,convenience_store,furniture_store,restaurant,,,,,,,,
,2,121.5631132,25.08704836,2020-09-22,11:45,,3,Family Mart,書香醒園,7-Eleven,弁當工場 AI智能烤肉飯 文湖店,阿華食堂,convenience_store,point_of_interest,convenience_store,restaurant,restaurant,,,,,,,,
,1,121.5436817,25.04066569,2020-09-22,12:02,,3,鼎泰豐 復興店,頂呱呱復興店,City’Super 復興SOGO店,成真咖啡台北sogo復興店,點水樓(復興店),restaurant,restaurant,supermarket,cafe,restaurant,,,,,,,,
,2,121.5640279,25.08756326,2020-09-22,12:03,,3,Takming University of Science and Technology,7-Eleven,赫里翁 - 接待中心,阿通伯樂器 內湖,五棧小館,university,convenience_store,real_estate_agency,electronics_store,restaurant,,,,,,,,
,1,121.5436817,25.04066569,2020-09-22,12:04,,3,台北福華大飯店The Howard Plaza Hotel Taipei,丹堤咖啡,Plants,葛鎂診所,花園大道(自助餐) Park Avenue-台北福華大飯店,lodging,cafe,grocery_or_supermarket,health,restaurant,,,,,,,,
,1,121.5568103,25.0043122,2020-09-22,12:12,,3,7-ELEVEn 辛亥站門市,滑遍天下滑雪小舖(沒有夏天),信義房屋 捷運辛亥店,環遊市,滑雪小舖,convenience_store,point_of_interest,real_estate_agency,point_of_interest,point_of_interest,,,,,,,,
,1,121.5796858,24.99836141,2020-09-22,12:14,,3,動物園站,臺北市立動物園,木柵動物園停車場（河川高灘地）,葡而飛街角複合式簡餐,臺北市立動物園臺灣動物區,subway_station,zoo,parking,restaurant,zoo,,,,,,,,
,4,121.5487428,25.06128906,2020-09-22,12:19,,3,TOMOFUN,1,,,,Work Place,exiting myPlace,,,,,,,,,,,
,4,121.5477764,25.06153438,2020-09-22,12:21,,3,? chuu coffee & collectibles,松柏自助餐,Lihpao Tour,霸味薑母鴨 (民權店),喜泰旅行社,cafe,restaurant,point_of_interest,restaurant,travel_agency,,,,,,,,
,4,121.547473,25.06061669,2020-09-22,12:22,,3,Minyou No.1 Park,黃金麵線,PX Mart,珍好吃旗魚米粉湯,EPIC茶茶,park,food,supermarket,restaurant,point_of_interest,,,,,,,,
,1,121.5767944,24.99029874,2020-09-22,12:22,,3,Taibeishiwenshanquwanxing Elementary School,萬興國小運動中心-恆動力萬興營業所,Da Cheng High School,Dacheng High School,神奇山莊社區,primary_school,point_of_interest,school,transit_station,point_of_interest,,,,,,,,
,4,121.5470346,25.05995913,2020-09-22,12:23,,3,扭登和台北松山店,Ju Yuan Restaurant,野餐廚房 PIQUE NIQUE CAMP,PX Mart,扭登和未來漢堡雙醬咖哩飯台北松山店,restaurant,restaurant,restaurant,supermarket,meal_delivery,,,,,,,,
,1,121.5760445,24.9875223,2020-09-22,12:31,,3,國立政治大學,政大,米塔義式廚房-政大店,Louisa Coffee,全家(興政店),university,school,restaurant,cafe,convenience_store,,,,,,,,
,1,121.5767798,24.98645685,2020-09-22,12:32,,3,國立政治大學商學院圖書分館,NCCU Main Library,萊爾富便利商店,國立政治大學圖書館,國立政治大學商學院,library,library,convenience_store,university,university,,,,,,,,
,4,121.5472758,25.05970453,2020-09-22,12:43,,3,扭登和台北松山店,Ju Yuan Restaurant,野餐廚房 PIQUE NIQUE CAMP,扭登和未來漢堡雙醬咖哩飯台北松山店,立赫敦北藥局,restaurant,restaurant,restaurant,meal_delivery,pharmacy,,,,,,,,
,1,121.5767798,24.98645685,2020-09-22,12:45,,3,國立政治大學商學院圖書分館,NCCU Main Library,萊爾富便利商店,國立政治大學圖書館,國立政治大學商學院,library,library,convenience_store,university,university,,,,,,,,
,4,121.5474687,25.06062724,2020-09-22,12:48,,3,Minyou No.1 Park,黃金麵線,PX Mart,珍好吃旗魚米粉湯,Family Mart,park,food,supermarket,restaurant,convenience_store,,,,,,,,
,4,121.5478963,25.06151534,2020-09-22,12:49,,3,TOMOFUN,1,,,,Work Place,entering myPlace,,,,,,,,,,,
,4,121.5492892,25.06111697,2020-09-22,12:51,,3,新長越民權東路停車場,Tomofun 友愉股份有限公司,承繼,寰宇創新會議中心Universal Innovation Conference Center,李祖原聯合建築師事務所,parking,point_of_interest,restaurant,point_of_interest,point_of_interest,,,,,,,,
,2,121.5630686,25.08733072,2020-09-22,14:38,,3,阿華食堂,軟訊資訊有限公司,Family Mart,三顧茅廬-文湖店,翰丼 一碗撼動味蕾?丼飯,restaurant,electronics_store,convenience_store,restaurant,restaurant,,,,,,,,
,2,121.5636125,25.08657353,2020-09-22,14:38,,3,三顧茅廬-文湖店,Ho'Me,弁當工場 AI智能烤肉飯 文湖店,汎美自助餐,坤達車業,restaurant,restaurant,restaurant,restaurant,car_repair,,,,,,,,
,2,121.5645977,25.08645569,2020-09-22,14:44,,3,Takming University of Science and Technology,阿通伯樂器 內湖,德明崇德志工,7-Eleven,五棧小館,university,electronics_store,point_of_interest,convenience_store,restaurant,,,,,,,,
,2,121.5655943,25.08644964,2020-09-22,14:50,,3,Takming University of Science and Technology,阿通伯樂器 內湖,雞吉君拉麵?????? ??,麥麵PASTA,大雄設計 :: 台北室內設計｜豪宅設計｜辦公室設計,university,electronics_store,restaurant,restaurant,general_contractor,,,,,,,,
,2,121.5630813,25.08728027,2020-09-22,15:03,,3,mo家,2,,,,home,exiting myPlace,,,,,,,,,,,
,2,121.576505,24.98711373,2020-09-22,16:03,,3,National Chengchi University,NCCU College of Commerce,Hilife,政大,全家便利商店 政富店,university,university,convenience_store,school,convenience_store,,,,,,,,
,2,121.576505,24.98711373,2020-09-22,16:19,,3,National Chengchi University,NCCU College of Commerce,Hilife,政大,全家便利商店 政富店,university,university,convenience_store,school,convenience_store,,,,,,,,
,2,121.576505,24.98711373,2020-09-22,16:19,,3,National Chengchi University,NCCU College of Commerce,Hilife,政大,全家便利商店 政富店,university,university,convenience_store,school,convenience_store,,,,,,,,
,2,121.576505,24.98711373,2020-09-22,16:19,,3,National Chengchi University,NCCU College of Commerce,Hilife,政大,全家便利商店 政富店,university,university,convenience_store,school,convenience_store,,,,,,,,
,1,121.5768405,24.98674943,2020-09-22,17:04,,3,National Chengchi University,NCCU College of Commerce,Hilife,逸仙樓,國立政治大學商學院圖書分館,university,university,convenience_store,school,library,,,,,,,,
,1,121.5770836,24.98739579,2020-09-22,17:40,,3,國立政治大學,全家便利商店 政富店,7-ELEVEN 金恩門市,豚將-日本拉麵(政大店),今日書局有限公司,university,convenience_store,convenience_store,restaurant,book_store,,,,,,,,
,1,121.5770447,24.98737162,2020-09-22,17:42,,3,國立政治大學,全家便利商店 政富店,7-ELEVEN 金恩門市,老麥(麵)水煎包,今日書局有限公司,university,convenience_store,convenience_store,restaurant,book_store,,,,,,,,
,1,121.577282,24.98662911,2020-09-22,17:55,,3,DORM,2,,,,Dorm,entering myPlace,,,,,,,,,,,
,1,121.577408,24.98648699,2020-09-22,18:02,,3,National Chengchi University,政大莊敬一舍,金鮨日式料理,滇味廚房,NCCU College of Commerce,university,school,restaurant,restaurant,university,,,,,,,,
,2,121.5627925,25.08650421,2020-09-22,18:04,,3,Family Mart,TOYOTA 內湖營業所,漢豐汽車,極光專業汽車美容,牛耳全能創意工作室,convenience_store,car_dealer,car_repair,point_of_interest,point_of_interest,,,,,,,,
,4,121.5503425,25.06157057,2020-09-22,18:39,,3,TOMOFUN,1,,,,Work Place,exiting myPlace,,,,,,,,,,,
,4,121.5512973,25.06231427,2020-09-22,18:43,,3,Formosa Oil,Songshanjichangjieyunzhan2hao Exit,Civil Aeronautics Administration,瓦城泰統股份有限公司,Dunbei Park,gas_station,subway_station,point_of_interest,restaurant,park,,,,,,,,
,4,121.5472635,25.06478787,2020-09-22,18:50,,3,Minquan Parking,古覓室歐洲古董家具,STERLING & Co 西服訂製 紳士選品,Taipei Songshan Airport,輔誠企業,parking,furniture_store,point_of_interest,airport,car_repair,,,,,,,,
,4,121.5435868,25.04149454,2020-09-22,18:55,,3,Yamatoya Taipei,Roji Monster Ice,新高軒,Mo-Mo-Paradise Fuxing Restaurant,Totto Ramen Zhongxiao Restaurant,restaurant,food,restaurant,restaurant,restaurant,,,,,,,,
,4,121.5438109,25.03593973,2020-09-22,19:00,,3,Happy Dumpling DongFeng Restaurant,周記切仔麵,好棒棒平價快炒,富馨園?食館,饕鍋 - 酸菜白肉鍋 & 養生麻辣鍋,restaurant,restaurant,restaurant,restaurant,restaurant,,,,,,,,
,4,121.5433496,25.04134189,2020-09-22,19:02,,3,Din Tai Fung Fuxing Restaurant,Far Eastern Sogo Fuxing Store,MUJI Sogo Fuxing Store,新葡苑 復興店,City’Super Sogo Fuxing Store,restaurant,department_store,home_goods_store,restaurant,supermarket,,,,,,,,
,4,121.5359672,25.04173373,2020-09-22,19:03,,3,Mr. Brown Coffee,群維診所,National Taipei University of Technology,綠森林健康事業有限公司,微笑音符文理技藝短期補習班-忠孝校,cafe,health,university,food,school,,,,,,,,
,4,121.5276204,25.04343091,2020-09-22,19:05,,3,Din Tai Fung Fuxing Restaurant,Far Eastern Sogo Fuxing Store,City’Super Sogo Fuxing Store,MUJI Sogo Fuxing Store,和食EN sogo 百貨 復興館,restaurant,department_store,supermarket,home_goods_store,restaurant,,,,,,,,
,4,121.5243214,25.04433772,2020-09-22,19:06,,3,麒玲 義大利麵店,McDonald's,HP電腦忠孝維修中心,和康大藥局,Shandao Temple Station,restaurant,restaurant,point_of_interest,pharmacy,subway_station,,,,,,,,
,4,121.522885,25.04475487,2020-09-22,19:08,,3,台北喜來登大飯店 - 十二廚 Kitchen 12,The Dragon,Sheraton Grand Taipei Hotel,台北喜來登大飯店 - 烘培坊 The Deli,台北喜來登酒店停車塔,restaurant,restaurant,lodging,bakery,parking,,,,,,,,
,4,121.4735018,25.03122563,2020-09-22,19:15,,3,Bank of Pansin,網腳,義美江子翠門市,Louisa Coffee 路易．莎咖啡 板橋江子翠店,Perfect Eye Clinic,bank,point_of_interest,grocery_or_supermarket,cafe,hospital,,,,,,,,
,4,121.4735018,25.03122563,2020-09-22,19:15,,3,Bank of Pansin,網腳,義美江子翠門市,Louisa Coffee 路易．莎咖啡 板橋江子翠店,Perfect Eye Clinic,bank,point_of_interest,grocery_or_supermarket,cafe,hospital,,,,,,,,
,4,121.473295,25.03112498,2020-09-22,19:18,,3,Bank of Pansin,網腳,Louisa Coffee 路易．莎咖啡 板橋江子翠店,義美江子翠門市,網壹電競-江翠店,bank,point_of_interest,cafe,grocery_or_supermarket,point_of_interest,,,,,,,,
,4,121.4742886,25.03102562,2020-09-22,19:20,,3,石頭肉圓,Lazy Pig Sandwich 三明治專賣店,愛斯特義大利麵,簡食光Simple food-板橋全日早午餐/板橋平價早午餐/捷運江子翠推薦早午餐/板橋推薦輕食,阿通油飯,food,cafe,restaurant,restaurant,food,,,,,,,,
,4,121.4760043,25.03202506,2020-09-22,19:27,,3,小喬新疆羊肉串,丹紅食坊,一番町日式居酒屋,Percent CAFE %,好鄰居生活百貨-板橋江子翠店 便宜 快速 購物 推薦 兒童 304 餐具 旅遊 整理 商品 五金 哪裡買,restaurant,restaurant,restaurant,cafe,grocery_or_supermarket,,,,,,,,
,2,121.5764489,24.98682982,2020-09-22,19:32,,3,Hilife,NCCU College of Commerce,National Chengchi University,國立政治大學商學院圖書分館,逸仙樓,convenience_store,university,university,library,school,,,,,,,,
,4,121.4754802,25.03234129,2020-09-22,19:36,,3,HOME ,2,,,,Home,entering myPlace,,,,,,,,,,,
,2,121.5630619,25.08737568,2020-09-22,19:44,,3,阿華食堂,軟訊資訊有限公司,Family Mart,赫里翁 - 接待中心,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),restaurant,electronics_store,convenience_store,real_estate_agency,cafe,,,,,,,,
,2,121.5627925,25.08650421,2020-09-22,2:55,,3,Family Mart,TOYOTA 內湖營業所,漢豐汽車,極光專業汽車美容,牛耳全能創意工作室,convenience_store,car_dealer,car_repair,point_of_interest,point_of_interest,,,,,,,,
,2,121.5630619,25.08737568,2020-09-22,2:56,,3,阿華食堂,軟訊資訊有限公司,Family Mart,赫里翁 - 接待中心,LOUISA COFFEE 路易莎咖啡 (內湖文湖門市),restaurant,electronics_store,convenience_store,real_estate_agency,cafe,,,,,,,,
,2,121.5772398,24.98739917,2020-09-22,20:09,,3,National Chengchi University,7-Eleven,全家便利商店 政富店,滇味廚房,豚將-日本拉麵(政大店),university,convenience_store,convenience_store,restaurant,restaurant,,,,,,,,
,4,121.4756287,25.03345777,2020-09-22,20:09,,3,江翠小館,Masala Zone Indian Restaurant,?豐汽車板橋營業所,7-Eleven,潮粥府沙鍋粥,restaurant,restaurant,car_dealer,convenience_store,restaurant,,,,,,,,
,1,121.577408,24.98648699,2020-09-22,20:21,,3,National Chengchi University,政大莊敬一舍,金鮨日式料理,滇味廚房,NCCU College of Commerce,university,school,restaurant,restaurant,university,,,,,,,,
,1,121.577282,24.98662911,2020-09-22,20:56,,3,DORM,2,,,,Dorm,exiting myPlace,,,,,,,,,,,
,1,121.5756543,24.98656509,2020-09-22,20:59,,3,National Chengchi University,NCCU College of Commerce,政大四維堂,政大行政大樓,NCCU Guo Fu Building,university,university,school,school,school,,,,,,,,
,1,121.5760964,24.98656139,2020-09-22,21:03,,3,National Chengchi University,NCCU College of Commerce,NCCU Main Library,政大四維堂,政大行政大樓,university,university,library,school,school,,,,,,,,
,2,121.576,24.986,2020-09-22,21:18,,3,dorm,4,,,,dorm,entering myPlace,,,,,,,,,,,
,2,121.5770998,24.98647849,2020-09-22,21:18,,3,National Chengchi University,NCCU College of Commerce,政大莊敬一舍,政大,NCCU Main Library,university,university,school,school,library,,,,,,,,
,1,121.5756543,24.98656509,2020-09-22,21:41,,3,National Chengchi University,NCCU College of Commerce,政大四維堂,政大行政大樓,NCCU Guo Fu Building,university,university,school,school,school,,,,,,,,
,1,121.577282,24.98662911,2020-09-22,22:15,,3,DORM,2,,,,Dorm,entering myPlace,,,,,,,,,,,
,1,121.5768686,24.98640773,2020-09-22,22:15,,3,National Chengchi University,NCCU College of Commerce,NCCU Main Library,Hilife,政大莊敬一舍,university,university,library,convenience_store,school,,,,,,,,
,1,121.5768686,24.98640773,2020-09-22,22:30,,3,National Chengchi University,NCCU College of Commerce,NCCU Main Library,Hilife,政大莊敬一舍,university,university,library,convenience_store,school,,,,,,,,
,1,121.5768341,24.98637629,2020-09-22,23:57,,3,National Chengchi University,NCCU College of Commerce,NCCU Main Library,Hilife,政大莊敬一舍,university,university,library,convenience_store,school,,,,,,,,
