location_id,user_id,longitude,latitude,start_date,start_time,duration,weekday,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
4883,2,121.563803,25.03837436,2020-09-16,12:19,,4,Taipei City Government,Discovery Center of Taipei,Taipei City Hall,Taipei City Hall Plaza,臺北市政府親子劇場,city_hall,museum,transit_station,point_of_interest,point_of_interest
4884,2,121.5641406,25.03950534,2020-09-16,12:20,,4,Netherlands Office Taipei 荷蘭在台辦事處,Taishin Bank Xinyi Branch,遠雄建設事業股份有限公司,遠雄海洋公園股份有限公司,遠雄人壽,point_of_interest,bank,general_contractor,local_government_office,insurance_agency
4885,2,121.5654609,25.03909189,2020-09-16,12:21,,4,Eslite Xinyi Store,金色三麥 誠品酒窖店,台灣聯通停車場-誠品信義場,7-Eleven,KiKi Eslite Xinyi Restaurant,department_store,restaurant,parking,convenience_store,restaurant
4886,2,121.5652528,25.039187,2020-09-16,12:22,,4,Eslite Xinyi Store,金色三麥 誠品酒窖店,台灣聯通停車場-誠品信義場,KiKi Eslite Xinyi Restaurant,7-Eleven,department_store,restaurant,parking,restaurant,convenience_store
4887,2,121.5660995,25.0397999,2020-09-16,12:25,,4,台灣聯通停車場-誠品信義場,羅撒蛋糕專櫃,Onyasai Shabu Shabu Eslite Xinyi Restaurant,KiKi Eslite Xinyi Restaurant,Eslite Café Xinyi Store,parking,bakery,restaurant,restaurant,cafe
4888,2,121.5658066,25.04066495,2020-09-16,12:25,,4,羅撒蛋糕專櫃,W Taipei,MUJI Uni-UStyle Store,統一時代百貨,WOOBAR,bakery,lodging,home_goods_store,department_store,bar
4889,2,121.5666817,25.04109841,2020-09-16,12:26,,4,Taipei City Hall Station,羅撒蛋糕專櫃,微風信義,CPC Zhongxiao East Rd. Gas Station,Yonshin Breeze Xinyi Restaurant,subway_station,bakery,department_store,gas_station,restaurant
4890,2,121.5739784,25.04079202,2020-09-16,12:31,,4,聖德科斯 永春站門市,Rivon,若羚珍饌重慶麻辣火鍋 台北永春店-台北火鍋 麻辣鍋 鴛鴦鍋 重慶麻辣火鍋 人氣鍋物火鍋推薦,7-Eleven,伊莎貝爾 忠孝店,grocery_or_supermarket,bakery,restaurant,convenience_store,food
4891,2,121.5739784,25.04079202,2020-09-16,12:31,,4,聖德科斯 永春站門市,Rivon,若羚珍饌重慶麻辣火鍋 台北永春店-台北火鍋 麻辣鍋 鴛鴦鍋 重慶麻辣火鍋 人氣鍋物火鍋推薦,7-Eleven,伊莎貝爾 忠孝店,grocery_or_supermarket,bakery,restaurant,convenience_store,food
4892,2,121.5739784,25.04079202,2020-09-16,12:31,,4,聖德科斯 永春站門市,Rivon,若羚珍饌重慶麻辣火鍋 台北永春店-台北火鍋 麻辣鍋 鴛鴦鍋 重慶麻辣火鍋 人氣鍋物火鍋推薦,7-Eleven,伊莎貝爾 忠孝店,grocery_or_supermarket,bakery,restaurant,convenience_store,food
4893,2,121.5750139,25.04078729,2020-09-16,12:31,,4,Taishin International Bank,台北富邦銀行 永春分行,GYUU NIKU ステーキ專門店,咖竅Cotcha Coffee 永春店,Yuanta Commercial Bank,bank,bank,bar,cafe,bank
4894,2,121.5763344,25.04087894,2020-09-16,12:32,,4,Yongchun Station,Yongchun Station,Louisa Coffee 路易．莎咖啡(永春門市),第一商業銀行-永春分行,Go Gym,point_of_interest,subway_station,cafe,bank,gym
4895,2,121.5805948,25.04338074,2020-09-16,12:33,,4,達麗信義,光鍋物 HIKARI,三媽臭臭鍋 永春店,築間幸福鍋物 台北忠孝一店,全鴻烘焙材料行-捷運後山埤,point_of_interest,restaurant,restaurant,restaurant,food
4896,2,121.5805948,25.04338074,2020-09-16,12:33,,4,達麗信義,光鍋物 HIKARI,三媽臭臭鍋 永春店,築間幸福鍋物 台北忠孝一店,全鴻烘焙材料行-捷運後山埤,point_of_interest,restaurant,restaurant,restaurant,food
4897,2,121.5815925,25.04404602,2020-09-16,12:34,,4,12 Hotpot,Wellcome,PX Mart Nangang Zhonpo Store,喜園風味涮涮鍋-忠孝東路店,Dante Coffee,restaurant,supermarket,supermarket,restaurant,cafe
4898,2,121.5815925,25.04404602,2020-09-16,12:34,,4,12 Hotpot,Wellcome,PX Mart Nangang Zhonpo Store,喜園風味涮涮鍋-忠孝東路店,Dante Coffee,restaurant,supermarket,supermarket,restaurant,cafe
4899,2,121.5829363,25.04535774,2020-09-16,12:35,,4,邱北平脆皮烤鴨,Houshanpi Station,康是美後山埤門市,珍好鍋貼,12 Hotpot,restaurant,subway_station,drugstore,restaurant,restaurant
4900,2,121.5859883,25.04652007,2020-09-16,12:35,,4,Taipei City Hospital Zhongxiao Branch,Pharmacy,Hilife,台北市立聯合醫院忠孝院區附設居家護理所,台北市立聯合醫院忠孝院區地下停車場,hospital,hospital,convenience_store,hospital,parking
4901,2,121.5859883,25.04652007,2020-09-16,12:35,,4,Taipei City Hospital Zhongxiao Branch,Pharmacy,Hilife,台北市立聯合醫院忠孝院區附設居家護理所,台北市立聯合醫院忠孝院區地下停車場,hospital,hospital,convenience_store,hospital,parking
4902,2,121.5917003,25.04951949,2020-09-16,12:35,,4,Jin Chun Fa Beef Noodle,第一鮮生猛現撈熱炒,Noble Family Steak House,三媽臭臭鍋,Ford,restaurant,restaurant,restaurant,restaurant,car_dealer
4903,2,121.5917003,25.04951949,2020-09-16,12:35,,4,Jin Chun Fa Beef Noodle,第一鮮生猛現撈熱炒,Noble Family Steak House,三媽臭臭鍋,Ford,restaurant,restaurant,restaurant,restaurant,car_dealer
4904,2,121.5934776,25.05045986,2020-09-16,12:36,,4,Kunyang,Kunyangjieyun Station,Ke Lao Ell,McDonald's,MOS BURGER Kunyang Shop,subway_station,point_of_interest,bakery,restaurant,restaurant
4905,2,121.5996168,25.05121272,2020-09-16,12:38,,4,Taipei Pop Music Center,Taipei Music Center,Taipei Music Center,東欣金屬有限公司,Jih Sun International Bank,point_of_interest,transit_station,transit_station,point_of_interest,bank
4906,2,121.6067594,25.0521295,2020-09-16,12:39,,4,Nangang Station,Nangangzhuanyun Station,HSBC Nangang Branch,Starbucks 統一星巴克,Courtyard by Marriott Taipei,point_of_interest,point_of_interest,bank,cafe,lodging
4907,2,121.6067594,25.0521295,2020-09-16,12:39,,4,Nangang Station,Nangangzhuanyun Station,HSBC Nangang Branch,Starbucks 統一星巴克,Courtyard by Marriott Taipei,point_of_interest,point_of_interest,bank,cafe,lodging
4908,2,121.6067594,25.0521295,2020-09-16,12:39,,4,Nangang Station,Nangangzhuanyun Station,HSBC Nangang Branch,Starbucks 統一星巴克,Courtyard by Marriott Taipei,point_of_interest,point_of_interest,bank,cafe,lodging
4909,2,121.6143201,25.05366708,2020-09-16,12:40,,4,Civic Bouldergym Taipei,National Academy of Civil Service,老張炭烤燒餅店,拔山企業股份有限公司,Suzuki,point_of_interest,point_of_interest,food,point_of_interest,point_of_interest
4910,2,121.6143201,25.05366708,2020-09-16,12:40,,4,Civic Bouldergym Taipei,National Academy of Civil Service,老張炭烤燒餅店,拔山企業股份有限公司,Suzuki,point_of_interest,point_of_interest,food,point_of_interest,point_of_interest
4911,2,121.6164787,25.05410544,2020-09-16,12:41,,4,Cape 47,Mini維修站-南港手機維修/Phone維修.iPad維修/平板維修,尚美港式燒臘&腿庫飯,孫東寶-研究院店,冠德耳鼻喉科診所,restaurant,point_of_interest,restaurant,restaurant,health
4912,2,121.6164026,25.0570654,2020-09-16,12:41,,4,mo公司,3,,,,work place,entering myPlace,,,
4913,2,121.6173772,25.05483014,2020-09-16,12:41,,4,Nanxi Park,南港展覽館旅客服務中心,Jieyun5hao Exit,Conch Baking『台灣最好吃的曲奇餅乾』,Taipei Nangang Exhibition Center Station (Nangang Rd.),park,travel_agency,travel_agency,bakery,bus_station
4914,2,121.6156341,25.05508482,2020-09-16,12:41,,4,Nanxi Park,南港展覽館旅客服務中心,Jieyun5hao Exit,Conch Baking『台灣最好吃的曲奇餅乾』,Taipei Nangang Exhibition Center Station (Nangang Rd.),park,travel_agency,travel_agency,bakery,bus_station
4915,2,121.6157739,25.05500304,2020-09-16,12:41,,4,Nanxi Park,南港展覽館旅客服務中心,Jieyun5hao Exit,Conch Baking『台灣最好吃的曲奇餅乾』,Taipei Nangang Exhibition Center Station (Nangang Rd.),park,travel_agency,travel_agency,bakery,bus_station
4916,2,121.6173684,25.05481594,2020-09-16,12:41,,4,Nanxi Park,南港展覽館旅客服務中心,Jieyun5hao Exit,Conch Baking『台灣最好吃的曲奇餅乾』,Taipei Nangang Exhibition Center Station (Nangang Rd.),park,travel_agency,travel_agency,bakery,bus_station
4917,2,121.6175539,25.05506384,2020-09-16,12:44,,4,Taipei Nangang Exhibition Center Station,Nangang Exhibition Center,Nanxi Park,Jieyun5hao Exit,南港展覽館旅客服務中心,subway_station,point_of_interest,park,travel_agency,travel_agency
4918,2,121.6169889,25.05570663,2020-09-16,12:45,,4,Taipei Nangang Exhibition Center Station,Nangang Exhibition Center,Nanxi Park,MOS BURGER Taipei Nangang Exhibition Center Shop,Fried Chicken Master,subway_station,point_of_interest,park,restaurant,restaurant
4919,2,121.6176517,25.05490154,2020-09-16,12:52,,4,Nanxi Park,南港展覽館旅客服務中心,Taipei Nangang Exhibition Center Station (Nangang Rd.),YouBike,Conch Baking『台灣最好吃的曲奇餅乾』,park,travel_agency,bus_station,point_of_interest,bakery
4920,2,121.617015,25.0556092,2020-09-16,12:52,,4,Nanxi Park,Taipei Nangang Exhibition Center Station,Nangang Exhibition Center,Taipei Nangang Exhibition Center Hall 2,MOS BURGER Taipei Nangang Exhibition Center Shop,park,subway_station,point_of_interest,point_of_interest,restaurant
4921,2,121.6172117,25.05650275,2020-09-16,12:54,,4,Nangang Exhibition Center,MOS BURGER Taipei Nangang Exhibition Center Shop,Mr. Brown Coffee,Taipei Nangang Exhibition Center Station,Fried Chicken Master,point_of_interest,restaurant,cafe,subway_station,restaurant
4922,2,121.6164492,25.05709629,2020-09-16,12:55,,4,餡老滿,HP Taiwan,Miss Croissant,慧與科技,ABC Cooking Studio,restaurant,point_of_interest,restaurant,point_of_interest,point_of_interest
4923,2,121.6157789,25.05825954,2020-09-16,12:58,,4,餡老滿,台北南港展覽館1館1F,HP Taiwan,世貿公園,Taiwan High Speed Rail Corporation,restaurant,car_dealer,point_of_interest,park,point_of_interest
4924,2,121.6157789,25.05825954,2020-09-16,12:58,,4,餡老滿,台北南港展覽館1館1F,HP Taiwan,世貿公園,Taiwan High Speed Rail Corporation,restaurant,car_dealer,point_of_interest,park,point_of_interest
4925,2,121.6150541,25.05749253,2020-09-16,13:38,,4,國泰世華銀行 南港分行,E.SUN BANK Nangang Branch,Bank Of Taiwan Nangang Software Park Branch,餡老滿,南港軟體工業園區第三期停車場,bank,bank,bank,restaurant,parking
4926,2,121.6157218,25.05817211,2020-09-16,13:38,,4,世貿公園,中國信託金融園區,PappaRich金爸爸-南港店,文薈館,Shin Yeh Bistro Nangang Restaurant,park,point_of_interest,restaurant,museum,restaurant
4927,2,121.614885,25.05740299,2020-09-16,13:42,,4,國泰世華銀行 南港分行,E.SUN BANK Nangang Branch,Bank Of Taiwan Nangang Software Park Branch,南港經貿園區,全家工業三店,bank,bank,bank,point_of_interest,convenience_store
4928,2,121.6141149,25.0566852,2020-09-16,13:42,,4,國泰世華銀行 南港分行,E.SUN BANK Nangang Branch,Bank Of Taiwan Nangang Software Park Branch,南港經貿園區,全家工業三店,bank,bank,bank,point_of_interest,convenience_store
4929,2,121.6149103,25.05743658,2020-09-16,13:42,,4,E.SUN BANK Nangang Branch,國泰世華銀行 南港分行,Bank Of Taiwan Nangang Software Park Branch,南港經貿園區,全家工業三店,bank,bank,bank,point_of_interest,convenience_store
4930,2,121.6158121,25.05826176,2020-09-16,13:42,,4,中國信託金融園區,PappaRich金爸爸-南港店,文薈館,Shin Yeh Bistro Nangang Restaurant,世貿公園,point_of_interest,restaurant,museum,restaurant,park
4931,2,121.6148326,25.05749208,2020-09-16,13:42,,4,國泰世華銀行 南港分行,E.SUN BANK Nangang Branch,Bank Of Taiwan Nangang Software Park Branch,南港經貿園區,全家工業三店,bank,bank,bank,point_of_interest,convenience_store
4932,2,121.6157816,25.05824696,2020-09-16,13:43,,4,中國信託金融園區,PappaRich金爸爸-南港店,文薈館,Shin Yeh Bistro Nangang Restaurant,世貿公園,point_of_interest,restaurant,museum,restaurant,park
4933,2,121.6153576,25.0572363,2020-09-16,13:43,,4,國泰世華銀行 南港分行,餡老滿,Royal Host Nangang Software Park,HP Taiwan,南港軟體工業園區第三期停車場,bank,restaurant,restaurant,point_of_interest,parking
4934,2,121.615717,25.05818812,2020-09-16,13:43,,4,國泰世華銀行 南港分行,餡老滿,ABC Cooking Studio,HP Taiwan,Royal Host Nangang Software Park,bank,restaurant,point_of_interest,point_of_interest,restaurant
4935,2,121.6150081,25.05752438,2020-09-16,13:46,,4,國泰世華銀行 南港分行,E.SUN BANK Nangang Branch,Bank Of Taiwan Nangang Software Park Branch,全家工業三店,南港軟體工業園區第三期停車場,bank,bank,bank,convenience_store,parking
4936,2,121.6157961,25.05825245,2020-09-16,13:46,,4,中國信託金融園區,PappaRich金爸爸-南港店,文薈館,Shin Yeh Bistro Nangang Restaurant,世貿公園,point_of_interest,restaurant,museum,restaurant,park
4937,2,121.6150633,25.05751361,2020-09-16,13:47,,4,國泰世華銀行 南港分行,E.SUN BANK Nangang Branch,Bank Of Taiwan Nangang Software Park Branch,餡老滿,南港軟體工業園區第三期停車場,bank,bank,bank,restaurant,parking
4938,2,121.6157399,25.05848157,2020-09-16,13:47,,4,PappaRich金爸爸-南港店,文薈館,Shin Yeh Bistro Nangang Restaurant,Cafe Grazie 義式屋古拉爵 南港中信店,中國信託金融園區,restaurant,museum,restaurant,restaurant,point_of_interest
4939,2,121.6165675,25.05765518,2020-09-16,16:38,,4,餡老滿,世貿公園,台北南港展覽館1館1F,HP Taiwan,Miss Croissant,restaurant,park,car_dealer,point_of_interest,restaurant
4940,2,121.6160322,25.05688284,2020-09-16,16:40,,4,餡老滿,HP Taiwan,Royal Host Nangang Software Park,國泰世華銀行 南港分行,Miss Croissant,restaurant,point_of_interest,restaurant,bank,restaurant
4941,2,121.6168282,25.0562532,2020-09-16,16:41,,4,Taipei Nangang Exhibition Center Hall 2,Taipei Nangang Exhibition Center Station,餡老滿,呷七碗 台北南港店,HP Taiwan,point_of_interest,subway_station,restaurant,restaurant,point_of_interest
4942,2,121.6172659,25.05531246,2020-09-16,16:42,,4,Nanxi Park,Nangang Exhibition Center,富多美 自動快照機 證件照相/大頭照/護照,Jieyun5hao Exit,Taipei Nangang Exhibition Center Station,park,point_of_interest,point_of_interest,travel_agency,subway_station
4943,2,121.6077912,25.05232769,2020-09-16,16:50,,4,Nangangzhuanyun Station,TG 蔬坊 The Greenery 南港環球店,Nangang Station,南港環球mall,貝兒絲樂園,point_of_interest,restaurant,point_of_interest,restaurant,point_of_interest
4944,2,121.6077912,25.05232769,2020-09-16,16:50,,4,Nangangzhuanyun Station,TG 蔬坊 The Greenery 南港環球店,Nangang Station,南港環球mall,貝兒絲樂園,point_of_interest,restaurant,point_of_interest,restaurant,point_of_interest
4945,2,121.6077912,25.05232769,2020-09-16,16:50,,4,Nangangzhuanyun Station,TG 蔬坊 The Greenery 南港環球店,Nangang Station,南港環球mall,貝兒絲樂園,point_of_interest,restaurant,point_of_interest,restaurant,point_of_interest
4946,2,121.6077912,25.05232769,2020-09-16,16:50,,4,Nangangzhuanyun Station,TG 蔬坊 The Greenery 南港環球店,Nangang Station,南港環球mall,貝兒絲樂園,point_of_interest,restaurant,point_of_interest,restaurant,point_of_interest
4947,2,121.6067734,25.05208778,2020-09-16,16:50,,4,Nangangzhuanyun Station,Nangang Station,HSBC Nangang Branch,Courtyard by Marriott Taipei,Starbucks 統一星巴克,point_of_interest,point_of_interest,bank,lodging,cafe
4948,2,121.6067734,25.05208778,2020-09-16,16:50,,4,Nangangzhuanyun Station,Nangang Station,HSBC Nangang Branch,Courtyard by Marriott Taipei,Starbucks 統一星巴克,point_of_interest,point_of_interest,bank,lodging,cafe
4949,2,121.5952519,25.05067223,2020-09-16,16:51,,4,Nangang Depot,Nangang Senior High School,發光吧！Infinity coffee - 咖啡藝文空間/場地租借,Nangang High School(Civic Blvd.),iRent應安昆陽,point_of_interest,secondary_school,cafe,transit_station,car_rental
4950,2,121.5952519,25.05067223,2020-09-16,16:51,,4,Nangang Depot,Nangang Senior High School,發光吧！Infinity coffee - 咖啡藝文空間/場地租借,Nangang High School(Civic Blvd.),iRent應安昆陽,point_of_interest,secondary_school,cafe,transit_station,car_rental
4951,2,121.5952519,25.05067223,2020-09-16,16:51,,4,Nangang Depot,Nangang Senior High School,發光吧！Infinity coffee - 咖啡藝文空間/場地租借,Nangang High School(Civic Blvd.),iRent應安昆陽,point_of_interest,secondary_school,cafe,transit_station,car_rental
4952,2,121.5934814,25.05046253,2020-09-16,16:52,,4,Kunyangjieyun Station,Kunyang,Ke Lao Ell,McDonald's,7-ELEVEN,point_of_interest,subway_station,bakery,restaurant,convenience_store
4953,2,121.6164026,25.0570654,2020-09-16,16:53,,4,mo公司,3,,,,work place,exiting myPlace,,,
4954,2,121.5855318,25.04661588,2020-09-16,16:53,,4,Taipei City Hospital Zhongxiao Branch,台北市立聯合醫院忠孝院區地下停車場,Etuoh 漁拓企業股份有限公司,Hilife,JIGGING MASTER,hospital,parking,point_of_interest,convenience_store,travel_agency
4955,2,121.5855318,25.04661588,2020-09-16,16:53,,4,Taipei City Hospital Zhongxiao Branch,台北市立聯合醫院忠孝院區地下停車場,Etuoh 漁拓企業股份有限公司,Hilife,JIGGING MASTER,hospital,parking,point_of_interest,convenience_store,travel_agency
4956,2,121.5828211,25.04500293,2020-09-16,16:54,,4,12 Hotpot,Wellcome,PX Mart Nangang Zhonpo Store,Dante Coffee,南港中坡大苑子,restaurant,supermarket,supermarket,cafe,point_of_interest
4957,2,121.5791962,25.0425618,2020-09-16,16:55,,4,大金168足體養生館,三統漢菓子,約瑟糧倉有機食品行,同發水族設計,立信藥局,spa,bakery,grocery_or_supermarket,aquarium,pharmacy
4958,2,121.5791962,25.0425618,2020-09-16,16:55,,4,大金168足體養生館,三統漢菓子,約瑟糧倉有機食品行,同發水族設計,立信藥局,spa,bakery,grocery_or_supermarket,aquarium,pharmacy
4959,2,121.5791962,25.0425618,2020-09-16,16:55,,4,大金168足體養生館,三統漢菓子,約瑟糧倉有機食品行,同發水族設計,立信藥局,spa,bakery,grocery_or_supermarket,aquarium,pharmacy
4960,2,121.5762556,25.04102032,2020-09-16,16:56,,4,Yongchun Station,FamilyMart,周胖子餃子館,Mr.Old,Cama Café,subway_station,convenience_store,restaurant,restaurant,cafe
4961,2,121.5681347,25.04173859,2020-09-16,16:57,,4,Zhi Xiang Chicken Rice & Cold Noodle,晴光紅豆餅,7-Eleven,三個大叔,茶霸-CHABA,food,food,convenience_store,restaurant,cafe
4962,2,121.5637283,25.04047774,2020-09-16,16:57,,4,xarefit 享健身 台北市忠孝市府店,華南產物保險股份有限公司(國際保險業務分公司),羅撒蛋糕專櫃,新加坡商必帝股份有限公司台灣分公司,Bank of Taiwan Songshan Branch,gym,insurance_agency,bakery,health,bank
4963,2,121.5637283,25.04047774,2020-09-16,16:57,,4,xarefit 享健身 台北市忠孝市府店,華南產物保險股份有限公司(國際保險業務分公司),羅撒蛋糕專櫃,新加坡商必帝股份有限公司台灣分公司,Bank of Taiwan Songshan Branch,gym,insurance_agency,bakery,health,bank
4964,2,121.5612874,25.03977816,2020-09-16,16:58,,4,National Dr. Sun Yat-Sen Memorial Hall,Zhongshan Park,Shi Yihui Parking,30 thirty,Taipei Yixian Post Office,tourist_attraction,tourist_attraction,parking,restaurant,post_office
4965,2,121.5580568,25.04092024,2020-09-16,16:59,,4,Guangfu Elementary School,Sun Yat-Sen Memorial Hall Station,Yannick To Go Machine,天一聯合診所,順成蛋糕-忠孝二店,primary_school,subway_station,bakery,point_of_interest,bakery
4966,2,121.5572152,25.04152589,2020-09-16,16:59,,4,Chamonix new Champs Teppanyaki Zhongxiao East Hotel,AFLOAT TAIPEI,Sun Yat-Sen Memorial Hall Station,Watsons Zhongxiao East,Pizza Hut,restaurant,hair_care,subway_station,drugstore,meal_delivery
4967,2,121.5571382,25.0415404,2020-09-16,17:00,,4,Chamonix new Champs Teppanyaki Zhongxiao East Hotel,AFLOAT TAIPEI,Watsons Zhongxiao East,百康診所,Pizza Hut,restaurant,hair_care,drugstore,doctor,meal_delivery
4968,2,121.5457443,25.04172435,2020-09-16,17:01,,4,忠孝SOGO 10F NATIVE 專櫃,Qmomo 台北忠孝門市,ETUDE HOUSE (忠孝復興),Eslite Sogo Zhongxiao Store,麥當勞,shoe_store,point_of_interest,point_of_interest,book_store,restaurant
4969,2,121.5457443,25.04172435,2020-09-16,17:01,,4,忠孝SOGO 10F NATIVE 專櫃,Qmomo 台北忠孝門市,ETUDE HOUSE (忠孝復興),Eslite Sogo Zhongxiao Store,麥當勞,shoe_store,point_of_interest,point_of_interest,book_store,restaurant
4970,2,121.5457443,25.04172435,2020-09-16,17:01,,4,忠孝SOGO 10F NATIVE 專櫃,Qmomo 台北忠孝門市,ETUDE HOUSE (忠孝復興),Eslite Sogo Zhongxiao Store,麥當勞,shoe_store,point_of_interest,point_of_interest,book_store,restaurant
4971,2,121.5457443,25.04172435,2020-09-16,17:01,,4,忠孝SOGO 10F NATIVE 專櫃,Qmomo 台北忠孝門市,ETUDE HOUSE (忠孝復興),Eslite Sogo Zhongxiao Store,麥當勞,shoe_store,point_of_interest,point_of_interest,book_store,restaurant
4972,2,121.5440493,25.0415315,2020-09-16,17:02,,4,Nice Green 美蔬菜廚房(忠孝店),WAVE SHINE ACCESSORY 忠孝復興,Far Eastern Sogo Fuxing Store,Lion Travel Service,ALUXE 亞立詩 台北忠孝復興體驗店,restaurant,point_of_interest,department_store,travel_agency,jewelry_store
4973,2,121.5434511,25.04126889,2020-09-16,17:05,,4,Din Tai Fung Fuxing Restaurant,Far Eastern Sogo Fuxing Store,MUJI Sogo Fuxing Store,ディンタイフォン,City’Super Sogo Fuxing Store,restaurant,department_store,home_goods_store,restaurant,supermarket
4974,2,121.543657,25.04154491,2020-09-16,17:05,,4,Far Eastern Sogo Fuxing Store,Din Tai Fung Fuxing Restaurant,City’Super Sogo Fuxing Store,MUJI Sogo Fuxing Store,Nice Green 美蔬菜廚房(忠孝店),department_store,restaurant,supermarket,home_goods_store,restaurant
4975,2,121.5436355,25.04134876,2020-09-16,17:05,,4,Din Tai Fung Fuxing Restaurant,Far Eastern Sogo Fuxing Store,MUJI Sogo Fuxing Store,City’Super Sogo Fuxing Store,Nice Green 美蔬菜廚房(忠孝店),restaurant,department_store,home_goods_store,supermarket,restaurant
4976,2,121.5437032,25.04113909,2020-09-16,17:07,,4,Din Tai Fung Fuxing Restaurant,Far Eastern Sogo Fuxing Store,和食EN sogo 百貨 復興館,MUJI Sogo Fuxing Store,成真咖啡台北sogo復興店,restaurant,department_store,restaurant,home_goods_store,cafe
4977,2,121.5434549,25.04013632,2020-09-16,17:07,,4,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,Awake til sleep,Din Tai Fung Fuxing Restaurant,Far Eastern Sogo Fuxing Store,City’Super Sogo Fuxing Store,grocery_or_supermarket,cafe,restaurant,department_store,supermarket
4978,2,121.5435671,25.03911441,2020-09-16,17:08,,4,Really Good Seafood,Yoga Journey 瑜珈旅程 復興館,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,世界公民文化中心,Home Hotel Da-An 大安,restaurant,gym,grocery_or_supermarket,point_of_interest,library
4979,2,121.5436115,25.03799532,2020-09-16,17:08,,4,TIMES復興仁愛停車場,Home Hotel Da-An 大安,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,麗香苑 Champs Elysees-台北福華大飯店,Really Good Seafood,parking,library,grocery_or_supermarket,restaurant,restaurant
4980,2,121.5435438,25.03686312,2020-09-16,17:08,,4,Hakata Ramen Taiwan,功學社復興音樂中心 二手鋼琴|電鋼琴| 管樂弦樂器| 各類音樂課程,Plants,南蠻堂有限公司（復興分店）,Dante Coffee,restaurant,electronics_store,grocery_or_supermarket,bakery,cafe
4981,2,121.5435154,25.03581937,2020-09-16,17:08,,4,台北市農會蔬果舖子,綠的傢俱 復興店,蔬果舖子 (台北市農會停車場),Happy Dumpling DongFeng Restaurant,文具王台北復興店(stationery shop),food,furniture_store,food,restaurant,point_of_interest
4982,2,121.5435037,25.03489917,2020-09-16,17:08,,4,Miss Energy 低GI廚房 台北大安,友華生技醫藥股份有限公司,First Bank Xinwei Branch,Hua Nan Securities,日日好食光,food,point_of_interest,bank,finance,cafe
4983,2,121.5435019,25.03383962,2020-09-16,17:08,,4,"Digital Talent Cultivation Center, III",Miss Energy 低GI廚房 台北大安,聖保羅烘焙花園 大安店,買對股份有限公司,台北市農會,point_of_interest,food,bakery,point_of_interest,grocery_or_supermarket
4984,2,121.5434674,25.03292314,2020-09-16,17:08,,4,Daan Station,Family Mart,Yoshinoya Da'an,Sun Merry,Wine Café,subway_station,convenience_store,restaurant,bakery,bar
4985,2,121.5438157,25.03338138,2020-09-16,17:11,,4,STARBUCKS Xingnan Shop,Family Mart Yixing Store,怡客咖啡 大安捷運店,Daan Station,華岡興業基金會 大安中心,cafe,convenience_store,cafe,subway_station,point_of_interest
4986,2,121.5437553,25.03205524,2020-09-16,17:15,,4,Daan Station,Core Space 健身房,松洋・手作包子饅頭,健身計畫 Project Fit,RED CHESS Hairdressing & Make up,subway_station,gym,restaurant,gym,hair_care
4987,2,121.5436871,25.03298657,2020-09-16,18:44,,4,Daan Station,I-Mei Foods Daan Station Store,Wine Café,NUTTEA Nut Mylk Tea 堅果奶 · 茶,路邊烤肉wildbbq 大安,subway_station,supermarket,bar,point_of_interest,restaurant
4988,2,121.5436708,25.03461156,2020-09-16,18:47,,4,Miss Energy 低GI廚房 台北大安,日日好食光,道慈大樓,Park Taipei Hotel,文具王台北復興店(stationery shop),food,cafe,point_of_interest,lodging,point_of_interest
4989,2,121.5437411,25.03575457,2020-09-16,18:47,,4,Happy Dumpling DongFeng Restaurant,Hope City Fushing Hotel,好棒棒平價快炒,悅華軒,周記切仔麵,restaurant,lodging,restaurant,restaurant,restaurant
4990,2,121.5437706,25.03696557,2020-09-16,18:47,,4,Happy Dumpling DongFeng Restaurant,Hope City Fushing Hotel,好棒棒平價快炒,悅華軒,周記切仔麵,restaurant,lodging,restaurant,restaurant,restaurant
4991,2,121.5436963,25.03877407,2020-09-16,18:48,,4,Home Hotel Da-An 大安,TIMES復興仁愛停車場,Really Good Seafood,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,al sorriso 微笑餐廳,library,parking,restaurant,grocery_or_supermarket,restaurant
4992,2,121.5436963,25.03877407,2020-09-16,18:48,,4,Home Hotel Da-An 大安,TIMES復興仁愛停車場,Really Good Seafood,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,al sorriso 微笑餐廳,library,parking,restaurant,grocery_or_supermarket,restaurant
4993,2,121.5436136,25.03991109,2020-09-16,18:48,,4,Home Hotel Da-An 大安,TIMES復興仁愛停車場,Really Good Seafood,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,al sorriso 微笑餐廳,library,parking,restaurant,grocery_or_supermarket,restaurant
4994,2,121.5434368,25.04163422,2020-09-16,18:48,,4,Home Hotel Da-An 大安,TIMES復興仁愛停車場,Really Good Seafood,Trinity Indian Store 印度食品和香料專賣店 - 仁愛店,al sorriso 微笑餐廳,library,parking,restaurant,grocery_or_supermarket,restaurant
